Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
2,119340,119347,119348,119333,116197
8,119520,119565,119566,119552,116412
1,119780,119783,119784,119771,116628
9,119990,120000,120003,119990,116843
5,120210,120218,120221,120209,117058
10,120390,120436,120439,120428,117274
7,120580,120653,120658,120647,117489
11,120820,120871,120876,120866,117705
12,121080,121088,121094,121085,117920
6,121290,121306,121313,121304,118135
3,121550,121524,121531,121523,118351
4,121790,121741,121750,121742,118566
8,122030,121959,121968,121961,118782
2,122180,122177,122186,122180,118997
9,122410,122394,122405,122399,119212
1,122670,122612,122623,122618,119428
10,122790,122829,122841,122837,119643
5,123060,123047,123060,123056,119859
11,123240,123265,123278,123275,120074
7,123460,123482,123497,123494,120289
12,123700,123700,123715,123713,120505
3,124200,124161,124158,124153,120936
6,124430,124379,124376,124372,121151
4,124650,124597,124595,124592,121366
2,124850,124816,124813,124811,121582
8,125050,125034,125032,125030,121797
1,125240,125252,125250,125250,122012
9,125440,125471,125469,125469,122228
5,125670,125689,125687,125688,122443
10,125830,125907,125906,125908,122659
7,126070,126126,126124,126127,122874
11,126290,126344,126343,126346,123089
12,126540,126563,126561,126566,123305
3,126760,126781,126780,126785,123520
4,127070,126999,126998,127004,123736
6,127240,127218,127217,127224,123951
8,127520,127436,127435,127443,124166
2,127710,127654,127654,127662,124382
9,127900,127873,127872,127882,124597
1,128130,128091,128091,128101,124813
10,128270,128309,128309,128321,125028
5,128520,128528,128528,128540,125243
11,128710,128746,128746,128759,125459
7,128950,128964,128965,128979,125674
12,129170,129183,129183,129198,125890
4,129620,129632,129624,129625,126320
3,129870,129850,129843,129844,126536
8,130090,130068,130062,130063,126751
6,130310,130287,130280,130282,126967
9,130510,130505,130499,130500,127182
2,130780,130723,130718,130719,127397
10,130950,130941,130936,130938,127613
1,131140,131160,131155,131157,127828
11,131320,131378,131373,131376,128043
5,131510,131596,131592,131595,128259
7,131760,131815,131811,131813,128474
12,132030,132033,132029,132032,128690
3,132270,132251,132248,132251,128905
4,132520,132470,132466,132470,129120
8,132720,132688,132685,132689,129336
9,132870,132906,132904,132908,129551
6,133100,133124,133122,133126,129767
10,133320,133343,133341,133345,129982
2,133570,133561,133560,133564,130197
11,133790,133779,133778,133783,130413
1,134020,133998,133997,134002,130628
7,134210,134216,134215,134221,130844
5,134440,134434,134434,134439,131059
12,134680,134652,134653,134658,131274
3,135070,135090,135087,135080,131705
8,135300,135309,135305,135299,131921
4,135520,135527,135524,135518,132136
6,135750,135745,135743,135737,132351
